name,tempmax,tempmin,feelslikemax,feelslikemin,humidity,precip,precipprob,precipcover,windspeed,cloudcover,visibility,solarradiation,solarenergy,uvindex,moonphase,description,day,month,year,sunset_time,sunrise_time,avg_temp,avg_feelsliketemp,dew_point,Overcast,Partially cloudy,Rain,"Rain, Overcast","Rain, Partially cloudy",season
"Port of Spain, Trinidad, Trinidad And Tobago",31.166666666666668,25.055555555555554,36.666666666666664,25.055555555555554,83.7,,0,0.0,13.9,81.0,7.6,,,,0.06,Partly cloudy throughout the day.,12,6,2002,18:28:06,05:43:43,27.666666666666668,30.5,24.499999999999996,0,1,0,0,0,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",31.055555555555557,24.333333333333332,37.888888888888886,24.333333333333332,88.0,,0,0.0,12.8,90.0,6.8,,,,0.1,Partly cloudy throughout the day.,13,6,2002,18:28:21,05:43:53,26.77777777777778,28.944444444444443,24.499999999999996,0,1,0,0,0,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",28.055555555555557,24.66666666666667,32.05555555555556,24.66666666666667,93.6,,0,0.0,21.9,88.3,5.4,,,,0.13,Partly cloudy throughout the day.,14,6,2002,18:28:37,05:44:02,25.38888888888889,25.888888888888886,24.27777777777778,0,1,0,0,0,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",27.83333333333333,24.055555555555557,31.77777777777778,24.055555555555557,93.4,,0,0.0,9.2,81.6,6.6,,,,0.17,Partly cloudy throughout the day.,15,6,2002,18:28:52,05:44:12,25.38888888888889,25.611111111111107,24.222222222222218,0,1,0,0,0,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",32.05555555555556,25.055555555555554,38.05555555555556,25.055555555555554,82.6,,0,0.0,13.9,58.8,6.9,,,,0.2,Partly cloudy throughout the day.,16,6,2002,18:29:07,05:44:23,27.722222222222225,30.38888888888889,24.27777777777778,0,1,0,0,0,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",31.055555555555557,23.055555555555557,36.666666666666664,23.055555555555557,81.1,,0,0.0,16.1,65.6,6.9,,,,0.25,Partly cloudy throughout the day.,17,6,2002,18:29:21,05:44:34,27.77777777777778,30.944444444444443,24.111111111111114,0,1,0,0,0,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",29.555555555555557,24.055555555555557,35.333333333333336,24.055555555555557,92.8,,0,0.0,11.4,79.2,7.0,,,,0.28,Clearing in the afternoon.,18,6,2002,18:29:35,05:44:46,25.666666666666668,26.166666666666664,24.388888888888893,0,1,0,0,0,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",31.055555555555557,24.833333333333332,36.666666666666664,24.833333333333332,84.7,,0,0.0,17.2,90.0,7.1,,,,0.31,Partly cloudy throughout the day.,19,6,2002,18:29:49,05:44:58,26.944444444444443,28.555555555555557,24.0,0,1,0,0,0,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",30.055555555555557,24.055555555555557,36.333333333333336,24.055555555555557,89.4,,0,0.0,12.8,91.7,5.6,,,,0.35,Cloudy skies throughout the day.,20,6,2002,18:30:03,05:45:10,26.11111111111111,27.88888888888889,24.166666666666668,1,0,0,0,0,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",29.055555555555557,24.055555555555557,34.666666666666664,24.055555555555557,85.8,,0,0.0,17.2,93.3,5.4,,,,0.38,Cloudy skies throughout the day.,21,6,2002,18:30:16,05:45:23,26.999999999999996,29.555555555555557,24.333333333333332,1,0,0,0,0,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",30.055555555555557,24.055555555555557,35.22222222222222,24.055555555555557,87.5,,0,0.0,17.2,91.4,6.5,,,,0.42,Cloudy skies throughout the day.,22,6,2002,18:30:28,05:45:36,26.555555555555557,27.88888888888889,24.166666666666668,1,0,0,0,0,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",31.055555555555557,24.055555555555557,37.888888888888886,24.055555555555557,85.7,,0,0.0,17.2,83.3,5.5,,,,0.46,Partly cloudy throughout the day.,23,6,2002,18:30:41,05:45:50,27.16666666666667,29.72222222222222,24.388888888888893,0,1,0,0,0,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",31.055555555555557,24.055555555555557,36.666666666666664,24.055555555555557,85.0,,0,0.0,15.0,87.0,6.0,,,,0.5,Partly cloudy throughout the day.,24,6,2002,18:30:52,05:46:04,26.999999999999996,29.055555555555557,24.055555555555557,0,1,0,0,0,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",30.333333333333332,24.055555555555557,36.333333333333336,24.055555555555557,92.7,,0,0.0,11.4,77.6,6.8,,,,0.52,Partly cloudy throughout the day.,25,6,2002,18:31:04,05:46:18,25.777777777777782,26.666666666666668,24.444444444444443,0,1,0,0,0,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",31.055555555555557,24.833333333333332,35.611111111111114,24.833333333333332,77.7,,0,0.0,16.1,90.0,8.0,,,,0.56,Partly cloudy throughout the day.,26,6,2002,18:31:14,05:46:32,27.83333333333333,30.27777777777778,23.388888888888886,0,1,0,0,0,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",28.055555555555557,23.833333333333336,32.833333333333336,23.833333333333336,90.9,,0,0.0,13.9,84.8,6.6,,,,0.59,Partly cloudy throughout the day.,27,6,2002,18:31:25,05:46:46,25.611111111111107,26.333333333333336,24.0,0,1,0,0,0,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",28.055555555555557,24.66666666666667,33.72222222222222,24.66666666666667,94.9,,0,0.0,16.1,92.1,4.3,,,,0.62,Cloudy skies throughout the day.,28,6,2002,18:31:34,05:47:01,26.055555555555557,27.61111111111111,25.11111111111111,1,0,0,0,0,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",31.055555555555557,25.055555555555554,36.666666666666664,25.055555555555554,81.3,,0,0.0,18.3,90.0,5.5,,,,0.65,Partly cloudy throughout the day.,29,6,2002,18:31:43,05:47:16,27.88888888888889,30.88888888888889,24.27777777777778,0,1,0,0,0,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",31.055555555555557,25.055555555555554,36.666666666666664,25.055555555555554,81.1,,0,0.0,18.3,66.1,5.9,,,,0.69,Partly cloudy throughout the day.,30,6,2002,18:31:52,05:47:31,27.666666666666668,30.166666666666668,24.0,0,1,0,0,0,Dry
"Port of Spain, Trinidad, Trinidad And Tobago",31.166666666666668,24.833333333333332,35.05555555555556,24.833333333333332,78.4,,0,0.0,17.2,44.5,6.5,,,,0.72,Partly cloudy throughout the day.,1,7,2002,18:32:00,05:47:46,27.444444444444446,29.38888888888889,23.111111111111107,0,1,0,0,0,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",26.666666666666668,24.055555555555557,26.666666666666668,24.055555555555557,94.9,,0,0.0,10.3,86.5,6.4,,,,0.75,Partly cloudy throughout the day.,2,7,2002,18:32:07,05:48:02,25.38888888888889,25.38888888888889,24.499999999999996,0,1,0,0,0,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",31.055555555555557,24.66666666666667,37.888888888888886,24.66666666666667,86.6,,0,0.0,18.3,68.3,5.8,,,,0.78,Partly cloudy throughout the day.,3,7,2002,18:32:14,05:48:17,27.38888888888889,30.555555555555557,24.777777777777775,0,1,0,0,0,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",31.055555555555557,25.055555555555554,37.611111111111114,25.055555555555554,83.8,,0,0.0,18.3,46.0,5.7,,,,0.81,Partly cloudy throughout the day.,4,7,2002,18:32:20,05:48:33,27.555555555555554,30.166666666666668,24.388888888888893,0,1,0,0,0,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",31.055555555555557,24.66666666666667,37.888888888888886,24.66666666666667,83.7,,0,0.0,15.0,51.7,7.1,,,,0.85,Partly cloudy throughout the day.,5,7,2002,18:32:25,05:48:48,27.5,29.833333333333332,24.27777777777778,0,1,0,0,0,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",31.666666666666668,23.055555555555557,34.666666666666664,23.055555555555557,78.9,,0,0.0,15.0,62.2,8.0,,,,0.88,Partly cloudy throughout the day.,6,7,2002,18:32:30,05:49:04,27.333333333333332,29.22222222222222,23.000000000000004,0,1,0,0,0,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",29.055555555555557,23.055555555555557,34.666666666666664,23.055555555555557,92.4,,0,0.0,15.0,91.7,6.8,,,,0.91,Cloudy skies throughout the day.,7,7,2002,18:32:34,05:49:19,25.166666666666668,25.500000000000004,23.77777777777778,1,0,0,0,0,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",30.055555555555557,23.055555555555557,36.111111111111114,23.055555555555557,89.5,,0,0.0,17.2,83.9,6.0,,,,0.94,Partly cloudy throughout the day.,8,7,2002,18:32:37,05:49:34,26.555555555555557,28.72222222222222,24.61111111111111,0,1,0,0,0,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",31.055555555555557,24.833333333333332,37.333333333333336,24.833333333333332,87.5,,0,0.0,18.3,67.7,5.6,,,,0.98,Partly cloudy throughout the day.,9,7,2002,18:32:39,05:49:50,26.999999999999996,28.833333333333332,24.499999999999996,0,1,0,0,0,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",31.055555555555557,24.055555555555557,37.888888888888886,24.055555555555557,90.6,,0,0.0,17.2,72.6,5.7,,,,0.0,Partly cloudy throughout the day.,10,7,2002,18:32:41,05:50:05,26.27777777777778,27.722222222222225,24.555555555555557,0,1,0,0,0,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",31.055555555555557,24.833333333333332,37.888888888888886,24.833333333333332,87.4,,0,0.0,13.9,67.8,8.1,,,,0.04,Partly cloudy throughout the day.,11,7,2002,18:32:42,05:50:20,27.22222222222222,29.77777777777778,24.777777777777775,0,1,0,0,0,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",29.055555555555557,24.055555555555557,34.666666666666664,24.055555555555557,91.1,,0,0.0,10.3,75.4,6.5,,,,0.08,Partly cloudy throughout the day.,12,7,2002,18:32:42,05:50:35,26.11111111111111,27.444444444444446,24.499999999999996,0,1,0,0,0,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",32.05555555555556,24.055555555555557,38.05555555555556,24.055555555555557,86.8,,0,0.0,13.9,86.7,6.9,,,,0.12,Partly cloudy throughout the day.,13,7,2002,18:32:41,05:50:50,27.277777777777775,29.88888888888889,24.66666666666667,0,1,0,0,0,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",32.05555555555556,25.055555555555554,37.44444444444444,25.055555555555554,83.0,,0,0.0,15.0,59.2,8.0,,,,0.15,Partly cloudy throughout the day.,14,7,2002,18:32:40,05:51:05,27.666666666666668,30.27777777777778,24.333333333333332,0,1,0,0,0,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",30.055555555555557,25.055555555555554,35.22222222222222,25.055555555555554,81.1,,0,0.0,20.8,68.8,6.9,,,,0.19,Partly cloudy throughout the day.,15,7,2002,18:32:38,05:51:20,27.61111111111111,30.166666666666668,23.944444444444443,0,1,0,0,0,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",30.555555555555557,24.66666666666667,37.611111111111114,24.66666666666667,85.9,,0,0.0,17.2,71.8,5.6,,,,0.22,Partly cloudy throughout the day.,16,7,2002,18:32:35,05:51:34,27.277777777777775,30.11111111111111,24.61111111111111,0,1,0,0,0,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",29.166666666666668,25.055555555555554,35.77777777777778,25.055555555555554,89.0,,0,0.0,9.2,74.5,5.8,,,,0.25,Partly cloudy throughout the day.,17,7,2002,18:32:31,05:51:48,26.77777777777778,28.88888888888889,24.72222222222222,0,1,0,0,0,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",31.555555555555557,25.055555555555554,37.77777777777778,25.055555555555554,82.0,,0,0.0,15.0,77.5,7.1,,,,0.3,Partly cloudy throughout the day.,18,7,2002,18:32:26,05:52:02,27.88888888888889,30.5,24.333333333333332,0,1,0,0,0,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",30.333333333333332,25.055555555555554,36.333333333333336,25.055555555555554,82.9,,0,0.0,17.2,83.5,7.0,,,,0.33,Partly cloudy throughout the day.,19,7,2002,18:32:20,05:52:16,27.333333333333332,29.833333333333332,24.055555555555557,0,1,0,0,0,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",32.05555555555556,24.833333333333332,38.05555555555556,24.833333333333332,76.3,,0,0.0,17.2,79.1,7.6,,,,0.37,Partly cloudy throughout the day.,20,7,2002,18:32:14,05:52:30,28.000000000000004,30.055555555555557,23.166666666666668,0,1,0,0,0,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",32.05555555555556,23.055555555555557,35.888888888888886,23.055555555555557,75.4,,0,0.0,13.9,81.8,8.0,,,,0.4,Partly cloudy throughout the day.,21,7,2002,18:32:07,05:52:43,27.38888888888889,29.0,22.38888888888889,0,1,0,0,0,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",32.05555555555556,23.666666666666664,38.05555555555556,23.666666666666664,80.8,,0,0.0,11.4,70.8,8.5,,,,0.44,Partly cloudy throughout the day.,22,7,2002,18:31:59,05:52:56,27.5,30.11111111111111,23.72222222222222,0,1,0,0,0,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",32.05555555555556,25.055555555555554,38.05555555555556,25.055555555555554,82.3,,0,0.0,16.1,61.7,7.5,,,,0.47,Partly cloudy throughout the day.,23,7,2002,18:31:50,05:53:08,27.83333333333333,30.22222222222222,24.27777777777778,0,1,0,0,0,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",30.666666666666668,25.055555555555554,36.666666666666664,25.055555555555554,92.7,,0,0.0,15.0,84.3,6.3,,,,0.5,Partly cloudy throughout the day.,24,7,2002,18:31:40,05:53:20,26.38888888888889,28.166666666666668,25.0,0,1,0,0,0,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",27.055555555555557,23.833333333333336,30.22222222222222,23.833333333333336,94.6,,0,0.0,12.8,86.7,5.9,,,,0.54,Partly cloudy throughout the day.,25,7,2002,18:31:30,05:53:32,25.222222222222225,25.500000000000004,24.27777777777778,0,1,0,0,0,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",32.05555555555556,24.055555555555557,38.05555555555556,24.055555555555557,86.4,,0,0.0,13.9,67.1,6.6,,,,0.57,Partly cloudy throughout the day.,26,7,2002,18:31:18,05:53:44,27.11111111111111,30.22222222222222,24.444444444444443,0,1,0,0,0,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",29.333333333333332,24.055555555555557,35.833333333333336,24.055555555555557,88.8,,0,0.0,15.0,75.5,5.8,,,,0.61,Partly cloudy throughout the day.,27,7,2002,18:31:06,05:53:55,26.999999999999996,29.666666666666668,24.944444444444446,0,1,0,0,0,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",32.05555555555556,24.055555555555557,39.333333333333336,24.055555555555557,86.3,,0,0.0,11.4,67.0,6.6,,,,0.64,Partly cloudy throughout the day.,28,7,2002,18:30:53,05:54:06,27.333333333333332,30.5,24.72222222222222,0,1,0,0,0,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",32.55555555555556,25.055555555555554,38.833333333333336,25.055555555555554,81.0,,0,0.0,15.0,47.4,7.9,,,,0.67,Partly cloudy throughout the day.,29,7,2002,18:30:39,05:54:17,28.22222222222222,30.944444444444443,24.333333333333332,0,1,0,0,0,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",33.05555555555556,25.055555555555554,45.94444444444444,25.055555555555554,81.7,,0,0.0,13.9,44.6,7.9,,,,0.7,Partly cloudy throughout the day.,30,7,2002,18:30:24,05:54:27,28.333333333333332,32.05555555555556,24.72222222222222,0,1,0,0,0,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",33.05555555555556,24.833333333333332,40.72222222222222,24.833333333333332,79.7,,0,0.0,10.3,65.2,7.7,,,,0.74,Partly cloudy throughout the day.,31,7,2002,18:30:09,05:54:36,28.166666666666668,31.0,24.055555555555557,0,1,0,0,0,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",32.166666666666664,24.055555555555557,38.05555555555556,24.055555555555557,79.3,,0,0.0,11.4,75.0,7.4,,,,0.75,Partly cloudy throughout the day.,1,8,2002,18:29:52,05:54:46,28.055555555555557,30.72222222222222,23.833333333333336,0,1,0,0,0,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",33.05555555555556,25.055555555555554,38.22222222222222,25.055555555555554,75.0,,0,0.0,12.8,38.6,7.7,,,,0.8,Partly cloudy throughout the day.,2,8,2002,18:29:35,05:54:55,28.444444444444443,31.0,23.277777777777782,0,1,0,0,0,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",33.05555555555556,24.055555555555557,37.166666666666664,24.055555555555557,73.5,,0,0.0,12.8,40.5,8.2,,,,0.83,Partly cloudy throughout the day.,3,8,2002,18:29:17,05:55:03,28.22222222222222,30.333333333333332,22.666666666666668,0,1,0,0,0,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",31.055555555555557,23.833333333333336,36.666666666666664,23.833333333333336,82.8,,0,0.0,13.9,64.0,8.4,,,,0.87,Partly cloudy throughout the day.,4,8,2002,18:28:58,05:55:11,26.555555555555557,28.61111111111111,23.277777777777782,0,1,0,0,0,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",29.055555555555557,22.555555555555554,33.72222222222222,22.555555555555554,87.9,,0,0.0,8.1,61.2,6.7,,,,0.9,Partly cloudy throughout the day.,5,8,2002,18:28:38,05:55:19,25.166666666666668,26.166666666666664,22.944444444444443,0,1,0,0,0,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",30.666666666666668,24.055555555555557,36.666666666666664,24.055555555555557,81.4,,0,0.0,11.4,80.6,8.0,,,,0.93,Partly cloudy throughout the day.,6,8,2002,18:28:18,05:55:26,27.83333333333333,31.5,24.27777777777778,0,1,0,0,0,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",31.055555555555557,24.055555555555557,37.888888888888886,24.055555555555557,83.4,,0,0.0,16.1,78.7,6.3,,,,0.96,Partly cloudy throughout the day.,7,8,2002,18:27:57,05:55:33,27.555555555555554,30.444444444444443,24.27777777777778,0,1,0,0,0,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",32.05555555555556,24.055555555555557,38.05555555555556,24.055555555555557,81.4,,0,0.0,19.5,50.0,7.7,,,,0.0,Partly cloudy throughout the day.,8,8,2002,18:27:35,05:55:40,27.444444444444446,29.555555555555557,23.61111111111111,0,1,0,0,0,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",33.166666666666664,23.055555555555557,36.22222222222222,23.055555555555557,73.7,,0,0.0,11.4,72.4,6.8,,,,0.03,Partly cloudy throughout the day.,9,8,2002,18:27:12,05:55:46,27.944444444444443,29.555555555555557,22.22222222222222,0,1,0,0,0,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",33.05555555555556,23.055555555555557,37.166666666666664,23.055555555555557,76.8,,0,0.0,13.9,61.4,7.6,,,,0.07,Partly cloudy throughout the day.,10,8,2002,18:26:49,05:55:51,27.83333333333333,30.11111111111111,22.944444444444443,0,1,0,0,0,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",29.055555555555557,24.833333333333332,34.666666666666664,24.833333333333332,88.4,,0,0.0,11.4,87.6,7.4,,,,0.1,Partly cloudy throughout the day.,11,8,2002,18:26:25,05:55:57,26.38888888888889,28.000000000000004,24.27777777777778,0,1,0,0,0,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",32.05555555555556,25.055555555555554,38.05555555555556,25.055555555555554,81.1,,0,0.0,16.1,60.8,7.3,,,,0.14,Partly cloudy throughout the day.,12,8,2002,18:26:00,05:56:01,27.88888888888889,30.166666666666668,24.055555555555557,0,1,0,0,0,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",32.05555555555556,25.33333333333333,37.55555555555556,25.33333333333333,79.5,,0,0.0,15.0,56.5,7.4,,,,0.17,Partly cloudy throughout the day.,13,8,2002,18:25:34,05:56:06,28.000000000000004,30.333333333333332,23.88888888888889,0,1,0,0,0,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",32.05555555555556,24.055555555555557,36.888888888888886,24.055555555555557,78.0,,0,0.0,13.9,60.0,8.0,,,,0.21,Becoming cloudy in the afternoon.,14,8,2002,18:25:08,05:56:10,27.38888888888889,29.166666666666668,22.88888888888889,0,1,0,0,0,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",31.666666666666668,25.055555555555554,37.888888888888886,25.055555555555554,83.9,,0,0.0,12.8,90.0,8.0,,,,0.25,Partly cloudy throughout the day.,15,8,2002,18:24:41,05:56:13,27.38888888888889,29.72222222222222,24.222222222222218,0,1,0,0,0,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",31.055555555555557,24.833333333333332,39.27777777777778,24.833333333333332,88.7,,0,0.0,11.4,80.9,7.1,,,,0.28,Partly cloudy throughout the day.,16,8,2002,18:24:14,05:56:17,26.888888888888893,29.444444444444443,24.777777777777775,0,1,0,0,0,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",32.05555555555556,24.055555555555557,38.5,24.055555555555557,82.7,,0,0.0,16.1,56.3,7.9,,,,0.31,Partly cloudy throughout the day.,17,8,2002,18:23:45,05:56:20,27.277777777777775,30.0,23.88888888888889,0,1,0,0,0,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",31.055555555555557,24.66666666666667,36.77777777777778,24.66666666666667,84.6,,0,0.0,13.9,86.4,7.6,,,,0.35,Partly cloudy throughout the day.,18,8,2002,18:23:16,05:56:22,27.277777777777775,29.333333333333332,24.222222222222218,0,1,0,0,0,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",31.055555555555557,24.055555555555557,36.666666666666664,24.055555555555557,84.9,,0,0.0,10.3,75.0,7.2,,,,0.38,Partly cloudy throughout the day.,19,8,2002,18:22:47,05:56:24,26.77777777777778,28.444444444444443,23.944444444444443,0,1,0,0,0,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",32.166666666666664,24.055555555555557,39.166666666666664,24.055555555555557,81.6,,0,0.0,15.0,68.6,7.0,,,,0.42,Partly cloudy throughout the day.,20,8,2002,18:22:17,05:56:26,28.000000000000004,31.166666666666668,24.333333333333332,0,1,0,0,0,Wet
"Port of Spain, Trinidad, Trinidad And Tobago",27.055555555555557,23.055555555555557,29.833333333333332,23.055555555555557,90.2,,0,0.0,18.3,90.9,6.8,,,,0.46,Cloudy skies throughout the day.,21,8,2002,18:21:46,05:56:27,25.055555555555554,25.444444444444443,23.333333333333332,1,0,0,0,0,Wet
